Response ID,Survey date,Region,Branch,Staff member,Staff role,Interaction type,Behaviour item order,Behaviour statement,Behaviour score,Behaviour agreement rating,Behaviour agreement group,NPS score,NPS group,Satisfaction score,Satisfaction group,Dataset label,Low-volume warning flag
VOM-SYN-0118,2026-06-07,Metro North,Branch B,Staff P,Financial Services Advisor,Advice,2,They listened carefully and confirmed their understanding of my needs.,3,Neither agree nor disagree,Neutral,8,Passive,3,Neutral,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0118,2026-06-07,Metro North,Branch B,Staff P,Financial Services Advisor,Advice,3,They tailored their advice to my financial goals and situation.,4,Somewhat agree,Agree,8,Passive,3,Neutral,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0118,2026-06-07,Metro North,Branch B,Staff P,Financial Services Advisor,Advice,4,"They addressed what I came in for, or clearly explained next steps.",3,Neither agree nor disagree,Neutral,8,Passive,3,Neutral,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0118,2026-06-07,Metro North,Branch B,Staff P,Financial Services Advisor,Advice,5,They were knowledgeable and clear in this interaction.,3,Neither agree nor disagree,Neutral,8,Passive,3,Neutral,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0118,2026-06-07,Metro North,Branch B,Staff P,Financial Services Advisor,Advice,6,They made me feel recognized and genuinely cared for.,4,Somewhat agree,Agree,8,Passive,3,Neutral,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0118,2026-06-07,Metro North,Branch B,Staff P,Financial Services Advisor,Advice,7,They made it easy for me to get what I needed.,3,Neither agree nor disagree,Neutral,8,Passive,3,Neutral,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0108,2026-06-01,Metro North,Branch B,Staff P,Financial Services Advisor,Advice,1,They contacted me in advance to prepare for the appointment.,4,Somewhat agree,Agree,7,Passive,4,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0108,2026-06-01,Metro North,Branch B,Staff P,Financial Services Advisor,Advice,2,They listened carefully and confirmed their understanding of my needs.,4,Somewhat agree,Agree,7,Passive,4,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0108,2026-06-01,Metro North,Branch B,Staff P,Financial Services Advisor,Advice,3,They tailored their advice to my financial goals and situation.,4,Somewhat agree,Agree,7,Passive,4,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0108,2026-06-01,Metro North,Branch B,Staff P,Financial Services Advisor,Advice,4,"They addressed what I came in for, or clearly explained next steps.",4,Somewhat agree,Agree,7,Passive,4,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0108,2026-06-01,Metro North,Branch B,Staff P,Financial Services Advisor,Advice,5,They were knowledgeable and clear in this interaction.,4,Somewhat agree,Agree,7,Passive,4,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0108,2026-06-01,Metro North,Branch B,Staff P,Financial Services Advisor,Advice,6,They made me feel recognized and genuinely cared for.,4,Somewhat agree,Agree,7,Passive,4,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0108,2026-06-01,Metro North,Branch B,Staff P,Financial Services Advisor,Advice,7,They made it easy for me to get what I needed.,4,Somewhat agree,Agree,7,Passive,4,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0011,2026-04-05,Fraser Valley,Branch F,Staff T,Financial Services Advisor,Advice,1,They contacted me in advance to prepare for the appointment.,4,Somewhat agree,Agree,9,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0011,2026-04-05,Fraser Valley,Branch F,Staff T,Financial Services Advisor,Advice,2,They listened carefully and confirmed their understanding of my needs.,5,Strongly agree,Agree,9,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0011,2026-04-05,Fraser Valley,Branch F,Staff T,Financial Services Advisor,Advice,3,They tailored their advice to my financial goals and situation.,4,Somewhat agree,Agree,9,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0011,2026-04-05,Fraser Valley,Branch F,Staff T,Financial Services Advisor,Advice,4,"They addressed what I came in for, or clearly explained next steps.",5,Strongly agree,Agree,9,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0011,2026-04-05,Fraser Valley,Branch F,Staff T,Financial Services Advisor,Advice,5,They were knowledgeable and clear in this interaction.,3,Neither agree nor disagree,Neutral,9,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0011,2026-04-05,Fraser Valley,Branch F,Staff T,Financial Services Advisor,Advice,6,They made me feel recognized and genuinely cared for.,5,Strongly agree,Agree,9,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0011,2026-04-05,Fraser Valley,Branch F,Staff T,Financial Services Advisor,Advice,7,They made it easy for me to get what I needed.,4,Somewhat agree,Agree,9,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0128,2026-06-12,Metro North,Branch A,Staff O,Financial Services Advisor,Advice,1,They contacted me in advance to prepare for the appointment.,3,Neither agree nor disagree,Neutral,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0128,2026-06-12,Metro North,Branch A,Staff O,Financial Services Advisor,Advice,2,They listened carefully and confirmed their understanding of my needs.,4,Somewhat agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0128,2026-06-12,Metro North,Branch A,Staff O,Financial Services Advisor,Advice,3,They tailored their advice to my financial goals and situation.,3,Neither agree nor disagree,Neutral,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0128,2026-06-12,Metro North,Branch A,Staff O,Financial Services Advisor,Advice,4,"They addressed what I came in for, or clearly explained next steps.",4,Somewhat agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0128,2026-06-12,Metro North,Branch A,Staff O,Financial Services Advisor,Advice,5,They were knowledgeable and clear in this interaction.,5,Strongly agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0128,2026-06-12,Metro North,Branch A,Staff O,Financial Services Advisor,Advice,6,They made me feel recognized and genuinely cared for.,4,Somewhat agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0128,2026-06-12,Metro North,Branch A,Staff O,Financial Services Advisor,Advice,7,They made it easy for me to get what I needed.,4,Somewhat agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0131,2026-06-14,Fraser Valley,Branch F,Staff T,Financial Services Advisor,Advice,1,They contacted me in advance to prepare for the appointment.,5,Strongly agree,Agree,10,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0131,2026-06-14,Fraser Valley,Branch F,Staff T,Financial Services Advisor,Advice,2,They listened carefully and confirmed their understanding of my needs.,5,Strongly agree,Agree,10,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0131,2026-06-14,Fraser Valley,Branch F,Staff T,Financial Services Advisor,Advice,3,They tailored their advice to my financial goals and situation.,5,Strongly agree,Agree,10,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0131,2026-06-14,Fraser Valley,Branch F,Staff T,Financial Services Advisor,Advice,4,"They addressed what I came in for, or clearly explained next steps.",5,Strongly agree,Agree,10,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0131,2026-06-14,Fraser Valley,Branch F,Staff T,Financial Services Advisor,Advice,5,They were knowledgeable and clear in this interaction.,5,Strongly agree,Agree,10,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0131,2026-06-14,Fraser Valley,Branch F,Staff T,Financial Services Advisor,Advice,6,They made me feel recognized and genuinely cared for.,5,Strongly agree,Agree,10,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0131,2026-06-14,Fraser Valley,Branch F,Staff T,Financial Services Advisor,Advice,7,They made it easy for me to get what I needed.,5,Strongly agree,Agree,10,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0109,2026-06-01,Island & Coastal,Branch G,Staff U,Financial Services Advisor,Advice,1,They contacted me in advance to prepare for the appointment.,4,Somewhat agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0109,2026-06-01,Island & Coastal,Branch G,Staff U,Financial Services Advisor,Advice,2,They listened carefully and confirmed their understanding of my needs.,4,Somewhat agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0109,2026-06-01,Island & Coastal,Branch G,Staff U,Financial Services Advisor,Advice,3,They tailored their advice to my financial goals and situation.,3,Neither agree nor disagree,Neutral,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0109,2026-06-01,Island & Coastal,Branch G,Staff U,Financial Services Advisor,Advice,4,"They addressed what I came in for, or clearly explained next steps.",5,Strongly agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0109,2026-06-01,Island & Coastal,Branch G,Staff U,Financial Services Advisor,Advice,5,They were knowledgeable and clear in this interaction.,3,Neither agree nor disagree,Neutral,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0109,2026-06-01,Island & Coastal,Branch G,Staff U,Financial Services Advisor,Advice,6,They made me feel recognized and genuinely cared for.,4,Somewhat agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0109,2026-06-01,Island & Coastal,Branch G,Staff U,Financial Services Advisor,Advice,7,They made it easy for me to get what I needed.,4,Somewhat agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0022,2026-04-11,Metro North,Branch B,Staff P,Financial Services Advisor,Advice,1,They contacted me in advance to prepare for the appointment.,4,Somewhat agree,Agree,8,Passive,4,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0022,2026-04-11,Metro North,Branch B,Staff P,Financial Services Advisor,Advice,2,They listened carefully and confirmed their understanding of my needs.,4,Somewhat agree,Agree,8,Passive,4,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0022,2026-04-11,Metro North,Branch B,Staff P,Financial Services Advisor,Advice,3,They tailored their advice to my financial goals and situation.,4,Somewhat agree,Agree,8,Passive,4,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0022,2026-04-11,Metro North,Branch B,Staff P,Financial Services Advisor,Advice,4,"They addressed what I came in for, or clearly explained next steps.",5,Strongly agree,Agree,8,Passive,4,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0022,2026-04-11,Metro North,Branch B,Staff P,Financial Services Advisor,Advice,5,They were knowledgeable and clear in this interaction.,4,Somewhat agree,Agree,8,Passive,4,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0022,2026-04-11,Metro North,Branch B,Staff P,Financial Services Advisor,Advice,6,They made me feel recognized and genuinely cared for.,4,Somewhat agree,Agree,8,Passive,4,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0022,2026-04-11,Metro North,Branch B,Staff P,Financial Services Advisor,Advice,7,They made it easy for me to get what I needed.,5,Strongly agree,Agree,8,Passive,4,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0116,2026-06-05,Fraser Valley,Branch E,Staff S,Financial Services Advisor,Advice,1,They contacted me in advance to prepare for the appointment.,4,Somewhat agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0116,2026-06-05,Fraser Valley,Branch E,Staff S,Financial Services Advisor,Advice,2,They listened carefully and confirmed their understanding of my needs.,4,Somewhat agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0116,2026-06-05,Fraser Valley,Branch E,Staff S,Financial Services Advisor,Advice,3,They tailored their advice to my financial goals and situation.,4,Somewhat agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0116,2026-06-05,Fraser Valley,Branch E,Staff S,Financial Services Advisor,Advice,4,"They addressed what I came in for, or clearly explained next steps.",4,Somewhat agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0116,2026-06-05,Fraser Valley,Branch E,Staff S,Financial Services Advisor,Advice,5,They were knowledgeable and clear in this interaction.,5,Strongly agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0116,2026-06-05,Fraser Valley,Branch E,Staff S,Financial Services Advisor,Advice,6,They made me feel recognized and genuinely cared for.,4,Somewhat agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0116,2026-06-05,Fraser Valley,Branch E,Staff S,Financial Services Advisor,Advice,7,They made it easy for me to get what I needed.,4,Somewhat agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0005,2026-04-03,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,1,They contacted me in advance to prepare for the appointment.,4,Somewhat agree,Agree,8,Passive,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0005,2026-04-03,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,2,They listened carefully and confirmed their understanding of my needs.,3,Neither agree nor disagree,Neutral,8,Passive,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0005,2026-04-03,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,3,They tailored their advice to my financial goals and situation.,3,Neither agree nor disagree,Neutral,8,Passive,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0005,2026-04-03,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,4,"They addressed what I came in for, or clearly explained next steps.",5,Strongly agree,Agree,8,Passive,4,Satisfied,Illustrative synthetic data — not actual results,No
